YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,NumberOfWindows,Claim,Building_Age,Geo_Code_13201,Geo_Code_13204,Geo_Code_13205,Geo_Code_13206,Geo_Code_13207,Geo_Code_21231,Geo_Code_31555,Geo_Code_33063,Geo_Code_34172,Geo_Code_38185,Geo_Code_42218,Geo_Code_54395,Geo_Code_6083,Geo_Code_6088,Geo_Code_63113,Geo_Code_75116,Geo_Code_83137,Geo_Code_92004,Geo_Code_OTHER,Building_Type_2,Building_Type_3,Building_Type_4,Log_Building_Dimension,Protection_Score
2012,1.0,1,1,1,1,1,320.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.771441123130016,3
2013,1.0,1,0,1,1,1,2100.0,4.0,1,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.650168700845001,2
2013,1.0,0,1,1,1,1,500.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.2166061010848646,3
2014,1.0,0,1,0,0,0,900.0,4.0,0,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.803505257608338,1
2012,1.0,0,1,1,1,1,530.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.274762021241939,3
2012,1.0,0,0,1,1,1,6459.0,4.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.773384596776648,2
2014,1.0,0,1,0,0,0,400.0,3.0,1,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.993961427306569,1
2014,1.0,0,1,0,0,0,1836.0,3.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.515889085215125,1
2016,0.99726776,0,1,0,0,0,540.0,2.0,0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.293419278846481,1
2012,1.0,0,1,0,0,0,802.0,3.0,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.688354713946762,1
2013,1.0,0,1,0,0,0,458.0,1.0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.129050210060545,1
2015,1.0,0,1,0,0,0,458.0,1.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.129050210060545,1
2013,0.843835616,0,0,1,1,1,210.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.351858133476067,2
2012,0.25136612,0,1,0,0,0,530.0,2.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.274762021241939,1
2016,0.704918033,0,1,0,0,0,250.0,2.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.5254529391317835,1
2016,0.967213115,0,1,0,0,0,660.0,3.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.493753839851686,1
2013,0.150684932,0,0,1,1,1,292.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.680172609017068,2
2012,1.0,0,1,1,1,1,443.0,4.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.095824562432225,3
2013,0.484931507,0,0,1,1,1,4250.0,4.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.35490952835879,2
2012,1.0,0,1,0,0,0,615.0,3.0,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.423246963533519,1
2013,1.0,0,1,0,0,0,615.0,3.0,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.423246963533519,1
2014,1.0,0,1,0,0,0,615.0,3.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.423246963533519,1
2015,1.0,0,1,0,0,0,720.0,2.0,1,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.580639137284949,1
2016,1.0,0,1,0,0,0,600.0,2.0,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.398594934535208,1
2016,0.99726776,0,1,0,0,0,1790.0,3.0,1,46.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.490529402060711,1
2013,1.0,1,1,0,0,0,2707.0,4.0,0,11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.903965634032166,1
2012,1.0,0,0,1,1,1,50.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.9318256327243257,2
2014,1.0,0,0,1,1,1,50.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.9318256327243257,2
2016,0.99726776,0,0,1,1,1,539.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.29156913955832,2
2012,1.0,0,1,1,1,1,210.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.351858133476067,3
2012,1.0,0,1,1,1,1,100.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.61512051684126,3
2013,0.161643836,1,1,0,0,0,2303.0,2.0,0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.742402021815782,1
2013,0.495890411,0,1,0,0,0,5414.0,5.0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.596928159435091,1
2013,1.0,0,1,1,1,1,1370.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.223295679562314,3
2016,0.99726776,0,1,1,1,1,1370.0,4.0,0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.223295679562314,3
2012,0.912568306,0,1,0,0,0,198.0,3.0,0,57.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.293304824724492,1
2014,1.0,1,1,0,0,0,700.0,2.0,0,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.55250788703459,1
2012,1.0,0,0,1,1,1,1500.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.313886831633462,2
2014,1.0,0,1,1,1,1,5000.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.517393171418904,3
2015,1.0,0,1,1,1,1,5600.0,4.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.630700432209832,3
2014,1.0,0,0,1,1,1,700.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.55250788703459,2
2012,1.0,0,1,1,1,1,1300.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.170888478512505,3
2012,1.0,0,0,1,1,1,3397.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.130942302231878,2
2012,1.0,0,0,1,1,1,4350.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.37816098272068,2
2012,1.0,0,1,0,0,0,1700.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.438971592395862,1
2015,1.0,1,1,0,0,0,4400.0,5.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.38958706681109,1
2016,0.99726776,1,1,0,0,0,4400.0,5.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.38958706681109,1
2012,1.0,1,1,0,0,0,250.0,3.0,0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.5254529391317835,1
2014,0.246575342,1,0,1,1,1,800.0,4.0,0,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.68586094706836,2
2015,1.0,1,0,1,1,1,300.0,4.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.707110264748875,2
2014,1.0,0,1,0,0,0,585.0,2.0,0,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.373319789577012,1
2014,1.0,1,1,0,0,0,6000.0,4.0,1,38.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.699681400989514,1
2012,1.0,0,1,0,0,0,6900.0,4.0,1,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.839421607620602,1
2013,1.0,1,1,0,0,0,105.0,4.0,0,113.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.663439094112067,1
2012,0.964480874,0,1,0,0,0,3580.0,4.0,1,38.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.183397369998433,1
2014,0.621917808,0,1,0,0,0,4400.0,4.0,1,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.38958706681109,1
2012,1.0,0,0,1,1,1,1200.0,4.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.0909098220799835,2
2013,1.0,0,0,0,0,0,2590.0,5.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.85979918056211,0
2016,0.99726776,0,1,0,0,0,808.0,4.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.695798917058491,1
2016,0.99726776,0,1,0,0,0,200.0,2.0,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.303304908059076,1
2013,1.0,0,1,0,0,0,2800.0,5.0,1,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.937731775260109,1
2014,1.0,0,1,0,0,0,2800.0,5.0,1,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.937731775260109,1
2013,1.0,0,1,0,0,0,1050.0,3.0,1,213.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.957497370876951,1
2015,0.997260274,0,1,0,0,0,1050.0,3.0,0,215.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.957497370876951,1
2014,0.495890411,0,0,1,1,1,2208.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.700295203420117,2
2012,1.0,0,0,1,1,1,2208.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.700295203420117,2
2012,1.0,0,0,1,1,1,2208.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.700295203420117,2
2013,1.0,0,0,1,1,1,2208.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.700295203420117,2
2012,1.0,0,0,1,1,1,2208.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.700295203420117,2
2014,1.0,0,1,0,0,0,170.0,2.0,1,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.14166355650266,1
2013,0.665753425,0,0,1,1,1,17860.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.790374843904484,2
2016,1.0,0,1,0,0,0,3020.0,4.0,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.013343181386672,1
2013,1.0,1,1,0,0,0,5200.0,4.0,1,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.556606193773073,1
2015,0.997260274,1,1,0,0,0,5200.0,4.0,0,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.556606193773073,1
2013,1.0,0,0,1,1,1,840.0,4.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.734591659972948,2
2016,1.0,0,1,0,0,0,4175.0,4.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.337109129562474,1
2015,1.0,0,1,1,1,1,3710.0,4.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.219056661060598,3
2012,0.120218579,0,1,1,1,1,450.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.111467339502679,3
2015,1.0,0,1,0,0,0,2880.0,5.0,1,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.9658927350845286,1
